timestep,Earth x,Earth y,Earth z,Moon x,Moon y,Moon z
34500.0,22283.54408568374,762.7543017352174,0.0,361184940.1269511,37365210.92101058,0.0
34600.0,22412.266620208582,769.3952397041726,0.0,361172722.8759953,37472780.619517155,0.0
34700.0,22541.359072326304,776.0745593546197,0.0,361160470.5155997,37580346.67516013,0.0
34800.0,22670.821433018547,782.7923712382819,0.0,361148183.0466204,37687909.077446885,0.0
34900.0,22800.65369324076,789.5487859063692,0.0,361135860.4699158,37795467.81588483,0.0
35000.0,22930.85584392221,796.3439139095766,0.0,361123502.7863468,37903022.87998143,0.0
35100.0,23061.427875965976,803.1778657980825,0.0,361111109.99677676,38010574.259244196,0.0
35200.0,23192.36978024894,810.0507521215471,0.0,361098682.1020716,38118121.9431807,0.0
35300.0,23323.681547621803,816.9626834291107,0.0,361086219.10309964,38225665.921298556,0.0
35400.0,23455.36316890907,823.9137702693919,0.0,361073721.0007318,38333206.18310542,0.0
35500.0,23587.414634909048,830.904123190486,0.0,361061187.79584146,38440742.718109004,0.0
35600.0,23719.835936393858,837.9338527399635,0.0,361048619.4893044,38548275.515817076,0.0
35700.0,23852.627064109427,845.0030694648685,0.0,361036016.08199894,38655804.56573745,0.0
35800.0,23985.78800877548,852.1118839117165,0.0,361023377.5748059,38763329.85737798,0.0
35900.0,24119.318761085546,859.2604066264932,0.0,361010703.96860856,38870851.380246595,0.0
36000.0,24253.21931170696,866.4487481546529,0.0,360997995.2642927,38978369.12385124,0.0
36100.0,24387.489651280845,873.6770190411164,0.0,360985251.4627466,39085883.07769994,0.0
36200.0,24522.12977042214,880.9453298302698,0.0,360972472.564861,39193393.23130075,0.0
36300.0,24657.13965971957,888.2537910659623,0.0,360959658.57152915,39300899.5741618,0.0
36400.0,24792.519309735668,895.6025132915053,0.0,360946809.48364675,39408402.09579124,0.0
36500.0,24928.26871100675,902.9916070496697,0.0,360933925.302112,39515900.7856973,0.0
36600.0,25064.387854042932,910.4211828826853,0.0,360921006.0278256,39623395.63338825,0.0
36700.0,25200.876729328123,917.8913513322384,0.0,360908051.6616908,39730886.62837241,0.0
36800.0,25337.735327320028,925.4022229394702,0.0,360895062.2046132,39838373.760158144,0.0
36900.0,25474.96363845014,932.9539082449757,0.0,360882037.65750104,39945857.018253885,0.0
37000.0,25612.56165312374,940.546517788801,0.0,360868978.0212649,40053336.392168105,0.0
37100.0,25750.529361719902,948.1801621104427,0.0,360855883.29681796,40160811.871409334,0.0
37200.0,25888.866754591487,955.8549517488456,0.0,360842753.4850758,40268283.44548615,0.0
37300.0,26027.573822065136,963.5709972424011,0.0,360829588.5869565,40375751.10390719,0.0
37400.0,26166.650554441283,971.3284091289455,0.0,360816388.6033808,40483214.83618114,0.0
37500.0,26306.096941994143,979.1272979457586,0.0,360803153.5352717,40590674.631816745,0.0
37600.0,26445.91297497171,986.9677742295618,0.0,360789883.38355476,40698130.48032279,0.0
37700.0,26586.098643595767,994.8499485165162,0.0,360776578.14915806,40805582.371208124,0.0
37800.0,26726.653938061874,1002.7739313422214,0.0,360763237.83301216,40913030.29398164,0.0
37900.0,26867.578848539368,1010.7398332417135,0.0,360749862.4360501,41020474.238152295,0.0
38000.0,27008.873365171366,1018.7477647494635,0.0,360736451.9592075,41127914.193229094,0.0
38100.0,27150.537478074762,1026.7978363993755,0.0,360723006.40342224,41235350.1487211,0.0
38200.0,27292.571177340225,1034.8901587247851,0.0,360709525.7696349,41342782.094137415,0.0
38300.0,27434.9744530322,1043.024842258458,0.0,360696010.0587885,41450210.018987216,0.0
38400.0,27577.7472951889,1051.2019975325877,0.0,360682459.2718284,41557633.912779726,0.0
38500.0,27720.889693822315,1059.4217350787944,0.0,360668873.4097027,41665053.765024215,0.0
38600.0,27864.401638918207,1067.684165428123,0.0,360655252.4733619,41772469.56523002,0.0
38700.0,28008.283120436103,1075.989399111041,0.0,360641596.4637589,41879881.30290652,0.0
38800.0,28152.5341283093,1084.337546657438,0.0,360627905.3818491,41987288.96756317,0.0
38900.0,28297.15465244486,1092.728718596623,0.0,360614179.2285905,42094692.548709445,0.0
39000.0,28442.144682723614,1101.1630254573229,0.0,360600418.0049435,42202092.035854906,0.0
39100.0,28587.50420900016,1109.640577767681,0.0,360586621.71187097,42309487.41850916,0.0
39200.0,28733.233221102848,1118.161486055255,0.0,360572790.3503384,42416878.68618187,0.0
39300.0,28879.3317088338,1126.7258608470158,0.0,360558923.92131364,42524265.82838275,0.0
39400.0,29025.7996619689,1135.3338126693454,0.0,360545022.4257671,42631648.83462158,0.0
39500.0,29172.637070257784,1143.9854520480353,0.0,360531085.86467165,42739027.69440818,0.0
39600.0,29319.84392342385,1152.6808895082847,0.0,360517114.23900265,42846402.39725244,0.0
39700.0,29467.420211164255,1161.420235574699,0.0,360503107.549738,42953772.932664305,0.0
39800.0,29615.365923149908,1170.2036007712882,0.0,360489065.79785794,43061139.29015377,0.0
39900.0,29763.681049025472,1179.0310956214644,0.0,360474988.98434544,43168501.4592309,0.0
40000.0,29912.365578409368,1187.9028306480413,0.0,360460877.11018574,43275859.42940579,0.0
40100.0,30061.419500893768,1196.818916373232,0.0,360446730.1763667,43383213.190188624,0.0
40200.0,30210.842806044588,1205.7794633186465,0.0,360432548.18387866,43490562.73108962,0.0
40300.0,30360.6354834015,1214.7845820052914,0.0,360418331.1337144,43597908.04161906,0.0
40400.0,30510.797522477926,1223.8343829535672,0.0,360404079.0268692,43705249.111287296,0.0
40500.0,30661.328912761026,1232.928976683267,0.0,360389791.86434084,43812585.92960472,0.0
40600.0,30812.229643711715,1242.0684737135741,0.0,360375469.64712965,43919918.48608179,0.0
40700.0,30963.499704764643,1251.2529845630618,0.0,360361112.3762384,44027246.77022901,0.0
40800.0,31115.13908532821,1260.48261974969,0.0,360346720.0526723,44134570.771556966,0.0
40900.0,31267.147774784557,1269.7574897908046,0.0,360332292.67743915,44241890.47957629,0.0
41000.0,31419.52576248956,1279.0777052031353,0.0,360317830.2515492,44349205.88379766,0.0
41100.0,31572.27303777284,1288.4433765027943,0.0,360303332.77601516,44456516.97373184,0.0
41200.0,31725.389589937753,1297.854614205274,0.0,360288800.2518523,44563823.73888962,0.0
41300.0,31878.875408261392,1307.3115288254455,0.0,360274232.6800783,44671126.16878188,0.0
41400.0,32032.730481994586,1316.8142308775573,0.0,360259630.06171346,44778424.25291953,0.0
41500.0,32186.954800361895,1326.3628308752332,0.0,360244992.3977804,44885717.98081357,0.0
41600.0,32341.548352561615,1335.9574393314704,0.0,360230319.6893044,44993007.34197504,0.0
41700.0,32496.51112776577,1345.5981667586382,0.0,360215611.93731314,45100292.32591504,0.0
41800.0,32651.843115120115,1355.285123668476,0.0,360200869.1428368,45207572.92214473,0.0
41900.0,32807.54430374414,1365.018420572092,0.0,360186091.3069081,45314849.12017535,0.0
42000.0,32963.61468273104,1374.798167979961,0.0,360171278.43056214,45422120.90951816,0.0
42100.0,33120.05424114776,1384.6244764019225,0.0,360156430.51483667,45529388.279684514,0.0
42200.0,33276.86296803496,1394.4974563471797,0.0,360141547.5607718,45636651.22018582,0.0
42300.0,33434.04085240704,1404.4172183242972,0.0,360126629.56941026,45743909.72053353,0.0
42400.0,33591.58788325208,1414.3838728412,0.0,360111676.54179716,45851163.77023918,0.0
42500.0,33749.504049531926,1424.3975304051703,0.0,360096688.4789802,45958413.35881436,0.0
42600.0,33907.78934018211,1434.4583015228477,0.0,360081665.38200945,46065658.475770704,0.0
42700.0,34066.44374411191,1444.5662967002256,0.0,360066607.25193757,46172899.11061993,0.0
42800.0,34225.46725020429,1454.721626442651,0.0,360051514.0898197,46280135.25287381,0.0
42900.0,34384.85984731595,1464.9244012548222,0.0,360036385.8967135,46387366.892044164,0.0
43000.0,34544.6215242773,1475.1747316407864,0.0,360021222.67367905,46494594.0176429,0.0
43100.0,34704.75226989247,1485.4727281039388,0.0,360006024.421779,46601816.61918196,0.0
43200.0,34865.252072939285,1495.8185011470212,0.0,359990791.1420784,46709034.68617337,0.0
43300.0,35026.12092216928,1506.212161272119,0.0,359975522.83564496,46816248.20812921,0.0
43400.0,35187.358806307704,1516.6538189806602,0.0,359960219.50354874,46923457.17456162,0.0
43500.0,35348.96571405352,1527.1435847734142,0.0,359944881.1468623,47030661.5749828,0.0
43600.0,35510.94163407938,1537.6815691504892,0.0,359929507.7666608,47137861.39890502,0.0
43700.0,35673.286555031664,1548.2678826113304,0.0,359914099.3640218,47245056.6358406,0.0
43800.0,35836.00046553043,1558.9026356547192,0.0,359898655.9400253,47352247.275301956,0.0
43900.0,35999.08335416945,1569.5859387787705,0.0,359883177.49575406,47459433.30680153,0.0
44000.0,36162.5352095162,1580.3179024809315,0.0,359867664.032293,47566614.71985184,0.0
44100.0,36326.35602011184,1591.0986372579798,0.0,359852115.5507298,47673791.50396547,0.0
44200.0,36490.54577447123,1601.9282536060216,0.0,359836532.0521545,47780963.64865507,0.0
44300.0,36655.10446108295,1612.8068620204901,0.0,359820913.5376596,47888131.143433355,0.0
44400.0,36820.03206840924,1623.7345729961437,0.0,359805260.00834024,47995293.977813095,0.0
44500.0,36985.32858488604,1634.711497027064,0.0,359789571.46529394,48102452.14130713,0.0
44600.0,37150.993998923004,1645.7377446066546,0.0,359773847.9096208,48209605.62342836,0.0
44700.0,37317.02829890346,1656.8134262276385,0.0,359758089.3424234,48316754.413689755,0.0
44800.0,37483.43147318442,1667.9386523820576,0.0,359742295.7648067,48423898.50160435,0.0
44900.0,37650.203510096595,1679.1135335612698,0.0,359726467.1778783,48531037.87668524,0.0
45000.0,37817.34439794437,1690.3381802559477,0.0,359710603.5827483,48638172.52844559,0.0
45100.0,37984.854125005826,1701.6127029560769,0.0,359694704.9805291,48745302.44639862,0.0
45200.0,38152.73267953272,1712.9372121509543,0.0,359678771.3723359,48852427.62005764,0.0
45300.0,38320.980049750484,1724.311818329186,0.0,359662802.75928617,48959548.038936,0.0
45400.0,38489.59622385824,1735.7366319786859,0.0,359646799.1425,49066663.69254712,0.0
45500.0,38658.581190028795,1747.2117635866737,0.0,359630760.52309984,49173774.57040449,0.0
45600.0,38827.934936408616,1758.7373236396734,0.0,359614686.9022108,49280880.66202168,0.0
45700.0,38997.65745111786,1770.3134226235115,0.0,359598578.2809604,49387981.9569123,0.0
45800.0,39167.748722250355,1781.9401710233149,0.0,359582434.66047865,49495078.44459004,0.0
45900.0,39338.20873787359,1793.6176793235093,0.0,359566256.0418981,49602170.11456866,0.0
46000.0,39509.037486028734,1805.3460580078179,0.0,359550042.42635375,49709256.95636198,0.0
46100.0,39680.23495473063,1817.125417559259,0.0,359533793.8149832,49816338.95948389,0.0
46200.0,39851.80113196779,1828.9558684601445,0.0,359517510.2089264,49923416.113448344,0.0
46300.0,40023.73600570238,1840.8375211920784,0.0,359501191.6093259,50030488.40776937,0.0
46400.0,40196.039563870254,1852.7704862359544,0.0,359484838.0173267,50137555.83196105,0.0
46500.0,40368.711794380906,1864.7548740719546,0.0,359468449.4340764,50244618.37553755,0.0
46600.0,40541.752685117506,1876.7907951795478,0.0,359452025.86072505,50351676.028013095,0.0
46700.0,40715.16222393688,1888.8783600374875,0.0,359435567.2984251,50458728.77890198,0.0
46800.0,40888.94039866952,1901.01767912381,0.0,359419073.74833155,50565776.61771856,0.0
46900.0,41063.08719711956,1913.208862915833,0.0,359402545.211602,50672819.53397728,0.0
47000.0,41237.602607064815,1925.4520218901537,0.0,359385981.68939644,50779857.517192625,0.0
47100.0,41412.48661625674,1937.747266522647,0.0,359369383.1828774,50886890.55687916,0.0
47200.0,41587.73921242044,1950.0947072884633,0.0,359352749.69320995,50993918.642551534,0.0
47300.0,41763.36038325469,1962.494454662028,0.0,359336081.22156155,51100941.76372445,0.0
47400.0,41939.35011643189,1974.946619117038,0.0,359319377.7691023,51207959.90991267,0.0
47500.0,42115.70839959811,1987.451311126461,0.0,359302639.33700466,51314973.07063104,0.0
47600.0,42292.43522037306,2000.0086411625339,0.0,359285865.9264437,51421981.235394485,0.0
47700.0,42469.5305663501,2012.61871969676,0.0,359269057.538597,51528984.393717974,0.0
47800.0,42646.99442509623,2025.2816571999085,0.0,359252214.1746445,51635982.53511657,0.0
47900.0,42824.826784152094,2037.9975641420117,0.0,359235335.83576876,51742975.649105385,0.0
48000.0,43003.027631031975,2050.7665509923636,0.0,359218422.52315485,51849963.72519961,0.0
48100.0,43181.5969532238,2063.588728219518,0.0,359201474.2379903,51956946.75291451,0.0
48200.0,43360.53473818914,2076.464206291287,0.0,359184490.9814652,52063924.72176542,0.0
48300.0,43539.84097336319,2089.393095674739,0.0,359167472.75477207,52170897.62126774,0.0
48400.0,43719.515646154796,2102.375506836197,0.0,359150419.5591059,52277865.44093695,0.0
48500.0,43899.55874394642,2115.4115502412365,0.0,359133331.3956642,52384828.17028859,0.0
48600.0,44079.97025409417,2128.501336354684,0.0,359116208.2656472,52491785.79883828,0.0
48700.0,44260.75016392778,2141.6449756406155,0.0,359099050.1702573,52598738.3161017,0.0
48800.0,44441.89846075061,2154.8425785623544,0.0,359081857.1106996,52705685.71159461,0.0
48900.0,44623.41513183966,2168.0942555824695,0.0,359064629.0881817,52812627.97483284,0.0
49000.0,44805.30016444554,2181.400117162773,0.0,359047366.10391355,52919565.095332295,0.0
49100.0,44987.5535457925,2194.7602737643197,0.0,359030068.15910786,53026497.06260894,0.0
49200.0,45170.1752630784,2208.174835847404,0.0,359012735.2549796,53133423.86617883,0.0
49300.0,45353.165303474736,2221.64391387156,0.0,358995367.3927464,53240345.49555808,0.0
49400.0,45536.523654126606,2235.1676182955566,0.0,358977964.5736283,53347261.94026289,0.0
49500.0,45720.25030215274,2248.746059577399,0.0,358960526.7988479,53454173.18980951,0.0
49600.0,45904.34523464547,2262.379348174325,0.0,358943054.0696303,53561079.23371428,0.0
49700.0,46088.80843867077,2276.067594542803,0.0,358925546.3872031,53667980.06149361,0.0
49800.0,46273.63990126821,2289.8109091385313,0.0,358908003.7527963,53774875.66266399,0.0
